year,nl,nl score,name_x,link,name_y,birthplace,birthdate,college,was_in_college
2018,Los Angeles Dodgers,1,Rich Hill,https://www.baseball-almanac.com/players/player.php?p=hillri01,Rich Hill,USA,1980-03-11,University of Michigan,True
2018,Los Angeles Dodgers,1,Kenley Jansen,https://www.baseball-almanac.com/players/player.php?p=janseke01,Kenley Jansen,Curacao,1987-09-30,None Attended,False
2018,Los Angeles Dodgers,1,Clayton Kershaw,https://www.baseball-almanac.com/players/player.php?p=kershcl01,Clayton Kershaw,USA,1988-03-19,None Attended,False
2018,Los Angeles Dodgers,1,Ryan Madson,https://www.baseball-almanac.com/players/player.php?p=madsory01,Ryan Madson,USA,1980-08-28,None Attended,False
2018,Los Angeles Dodgers,1,Kenta Maeda,https://www.baseball-almanac.com/players/player.php?p=maedake01,Kenta Maeda,Japan,1988-04-11,None Attended,False
2018,Los Angeles Dodgers,1,Hyun-Jin Ryu,https://www.baseball-almanac.com/players/player.php?p=ryuhy01,Hyun Jin Ryu,South Korea,1987-03-25,None Attended,False
2018,Los Angeles Dodgers,1,Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Julio Urías,Mexico,1996-08-12,None Attended,False
2018,Los Angeles Dodgers,1,Alex Wood,https://www.baseball-almanac.com/players/player.php?p=woodal01,Alex Wood,USA,1991-01-12,University of Georgia,True
2019,Washington Nationals,4,Patrick Corbin,https://www.baseball-almanac.com/players/player.php?p=corbipa01,Patrick Corbin,USA,1989-07-19,Chipola College,True
2019,Washington Nationals,4,Sean Doolittle,https://www.baseball-almanac.com/players/player.php?p=doolise01,Sean Doolittle,USA,1986-09-26,University of Virginia,True
2019,Washington Nationals,4,Javy Guerra,https://www.baseball-almanac.com/players/player.php?p=guerrja01,Javy Guerra,USA,1985-10-31,None Attended,False
2019,Washington Nationals,4,Daniel Hudson,https://www.baseball-almanac.com/players/player.php?p=hudsoda01,Daniel Hudson,USA,1987-03-09,Old Dominion University,True
2019,Washington Nationals,4,Tanner Rainey,https://www.baseball-almanac.com/players/player.php?p=raineta01,Tanner Rainey,USA,1992-12-25,Southeastern Louisiana & West Alabama,True
2019,Washington Nationals,4,Fernando Rodney,https://www.baseball-almanac.com/players/player.php?p=rodnefe01,Fernando Rodney,Dominican Republic,1977-03-18,None Attended,False
2019,Washington Nationals,4,Joe Ross,https://www.baseball-almanac.com/players/player.php?p=rossjo01,Joe Ross,USA,1993-05-21,None Attended,False
2019,Washington Nationals,4,Anibal Sanchez,https://www.baseball-almanac.com/players/player.php?p=sanchan01,Aníbal Sánchez,Venezuela,1984-02-27,None Attended,False
2019,Washington Nationals,4,Max Scherzer,https://www.baseball-almanac.com/players/player.php?p=scherma01,Max Scherzer,USA,1984-07-27,University of Missouri,True
2019,Washington Nationals,4,Stephen Strasburg,https://www.baseball-almanac.com/players/player.php?p=strasst01,Stephen Strasburg,USA,1988-07-20,San Diego State University,True
2019,Washington Nationals,4,Wander Suero,https://www.baseball-almanac.com/players/player.php?p=suerowa01,Wander Suero,Dominican Republic,1991-09-15,None Attended,False
2020,Los Angeles Dodgers,4,Pedro Baez,https://www.baseball-almanac.com/players/player.php?p=baezpe01,Pedro Báez,Dominican Republic,1988-03-11,None Attended,False
2020,Los Angeles Dodgers,4,Walker Buehler,https://www.baseball-almanac.com/players/player.php?p=buehlwa01,Walker Buehler,USA,1994-07-28,Vanderbilt University,True
2020,Los Angeles Dodgers,4,Dylan Floro,https://www.baseball-almanac.com/players/player.php?p=florody01,Dylan Floro,USA,1990-12-27,Cal State Fullerton,True
2020,Los Angeles Dodgers,4,Tony Gonsolin,https://www.baseball-almanac.com/players/player.php?p=gonsoto01,Tony Gonsolin,USA,1994-05-14,Saint Mary's College of California,True
2020,Los Angeles Dodgers,4,Victor Gonzalez,https://www.baseball-almanac.com/players/player.php?p=gonzavi02,Victor González,Mexico,1995-11-16,None Attended,False
2020,Los Angeles Dodgers,4,Brusdar Graterol,https://www.baseball-almanac.com/players/player.php?p=gratebr01,Brusdar Graterol,Venezuela,1998-08-26,None Attended,False
2020,Los Angeles Dodgers,4,Kenley Jansen,https://www.baseball-almanac.com/players/player.php?p=janseke01,Kenley Jansen,Curacao,1987-09-30,None Attended,False
2020,Los Angeles Dodgers,4,Joe Kelly,https://www.baseball-almanac.com/players/player.php?p=kellyjo05,Joe Kelly,USA,1988-06-09,"  University of California, Riverside",True
2020,Los Angeles Dodgers,4,Clayton Kershaw,https://www.baseball-almanac.com/players/player.php?p=kershcl01,Clayton Kershaw,USA,1988-03-19,None Attended,False
2020,Los Angeles Dodgers,4,Adam Kolarek,https://www.baseball-almanac.com/players/player.php?p=kolarad01,Adam Kolarek,USA,1989-01-14,University of Maryland,True
2020,Los Angeles Dodgers,4,Dustin May,https://www.baseball-almanac.com/players/player.php?p=maydu01,Dustin May,USA,1997-09-06,None Attended,False
2020,Los Angeles Dodgers,4,Jake Mcgee,https://www.baseball-almanac.com/players/player.php?p=mcgeeja01,Jake Mcgee,USA,1986-08-06,None Attended,False
2020,Los Angeles Dodgers,4,Blake Treinen,https://www.baseball-almanac.com/players/player.php?p=treinbl01,Blake Treinen,USA,1988-06-30,South Dakota State University,True
2020,Los Angeles Dodgers,4,Julio Urias,https://www.baseball-almanac.com/players/player.php?p=uriasju01,Julio Urías,Mexico,1996-08-12,None Attended,False
2020,Los Angeles Dodgers,4,Alex Wood,https://www.baseball-almanac.com/players/player.php?p=woodal01,Alex Wood,USA,1991-01-12,University of Georgia,True
2021,Atlanta Braves,4,Ian Anderson,https://www.baseball-almanac.com/players/player.php?p=anderia01,Ian Anderson,USA,1998-05-02,None Attended,False
2021,Atlanta Braves,4,Jesse Chavez,https://www.baseball-almanac.com/players/player.php?p=chaveje01,Jesse Chavez,USA,1983-08-21,Riverside Community College (CA),True
2021,Atlanta Braves,4,Tucker Davidson,https://www.baseball-almanac.com/players/player.php?p=davidtu01,Tucker Davidson,USA,1996-03-25,Midland College (2014-2015),True
2021,Atlanta Braves,4,Max Fried,https://www.baseball-almanac.com/players/player.php?p=friedma01,Max Fried,USA,1994-01-18,None Attended,False
2021,Atlanta Braves,4,Luke Jackson,https://www.baseball-almanac.com/players/player.php?p=jackslu01,Luke Jackson,USA,1991-08-24,None Attended,False
2021,Atlanta Braves,4,Dylan Lee,https://www.baseball-almanac.com/players/player.php?p=leedy01,Dylan Lee,USA,1994-08-01,"  College of the Sequoias & California State University, Fresno",True
2021,Atlanta Braves,4,Chris Martin,https://www.baseball-almanac.com/players/player.php?p=martich02,Chris Martin,USA,1986-06-02,McLennan Community College,True
2021,Atlanta Braves,4,Tyler Matzek,https://www.baseball-almanac.com/players/player.php?p=matzety01,Tyler Matzek,USA,1990-10-19,None Attended,False
2021,Atlanta Braves,4,A.J. Minter,https://www.baseball-almanac.com/players/player.php?p=minteaj01,A.J. Minter,USA,1993-09-02,Texas A&M University,True
2021,Atlanta Braves,4,Charlie Morton,https://www.baseball-almanac.com/players/player.php?p=mortoch02,Charlie Morton,USA,1983-11-12,None Attended,False
2021,Atlanta Braves,4,Will Smith,https://www.baseball-almanac.com/players/player.php?p=smithwi04,Will Smith,USA,1989-07-10,None Attended,False
2021,Atlanta Braves,4,Drew Smyly,https://www.baseball-almanac.com/players/player.php?p=smylydr01,Drew Smyly,USA,1989-06-13,University of Arkansas,True
2021,Atlanta Braves,4,Kyle Wright,https://www.baseball-almanac.com/players/player.php?p=wrighky01,Kyle Wright,USA,1995-10-02,Vanderbilt University,True
2022,Philadelphia Phillies,2,Jose Alvarado,https://www.baseball-almanac.com/players/player.php?p=alvarjo03,José Alvarado,Venezuela,1995-05-21,None Attended,False
2022,Philadelphia Phillies,2,Andrew Bellatti,https://www.baseball-almanac.com/players/player.php?p=bellaan01,Andrew Bellatti,USA,1991-08-05,None Attended,False
2022,Philadelphia Phillies,2,Connor Brogdon,https://www.baseball-almanac.com/players/player.php?p=brogdco01,Connor Brogdon,USA,1995-01-29,Fresno City College & Lewis-Clark State College,True
2022,Philadelphia Phillies,2,Seranthony Dominguez,https://www.baseball-almanac.com/players/player.php?p=dominse01,Seranthony Domínguez,Dominican Republic,1994-11-25,None Attended,False
2022,Philadelphia Phillies,2,Zach Eflin,https://www.baseball-almanac.com/players/player.php?p=eflinza01,Zach Eflin,USA,1994-04-08,None Attended,False
2022,Philadelphia Phillies,2,Kyle Gibson,https://www.baseball-almanac.com/players/player.php?p=gibsoky01,Kyle Gibson,USA,1987-10-23,University of Missouri,True
2022,Philadelphia Phillies,2,Brad Hand,https://www.baseball-almanac.com/players/player.php?p=handbr01,Brad Hand,USA,1990-03-20,None Attended,False
2022,Philadelphia Phillies,2,Nick Nelson,https://www.baseball-almanac.com/players/player.php?p=nelsoni01,Nick Nelson,USA,1995-12-05,Gulf Coast Community College (2015-2016),True
2022,Philadelphia Phillies,2,Aaron Nola,https://www.baseball-almanac.com/players/player.php?p=nolaaa01,Aaron Nola,USA,1993-06-04,Louisiana State University,True
2022,Philadelphia Phillies,2,David Robertson,https://www.baseball-almanac.com/players/player.php?p=roberda08,David Robertson,USA,1985-04-09,University of Alabama,True
2022,Philadelphia Phillies,2,Ranger Suárez,https://www.baseball-almanac.com/players/player.php?p=suarera01,Ranger Suárez,Venezuela,1995-08-26,None Attended,False
2022,Philadelphia Phillies,2,Noah Syndergaard,https://www.baseball-almanac.com/players/player.php?p=syndeno01,Noah Syndergaard,USA,1992-08-29,None Attended,False
2022,Philadelphia Phillies,2,Zack Wheeler,https://www.baseball-almanac.com/players/player.php?p=wheelza01,Zack Wheeler,USA,1990-05-30,None Attended,False
2023,Arizona Diamondbacks,1,Miguel Castro,https://www.baseball-almanac.com/players/player.php?p=castrmi01,Miguel Castro,Dominican Republic,1994-12-24,None Attended,False
2023,Arizona Diamondbacks,1,Luis Frías,https://www.baseball-almanac.com/players/player.php?p=friaslu01,Luis Frías,Dominican Republic,1998-05-23,None Attended,False
2023,Arizona Diamondbacks,1,Zac Gallen,https://www.baseball-almanac.com/players/player.php?p=galleza01,Zac Gallen,USA,1995-08-03,University of North Carolina,True
2023,Arizona Diamondbacks,1,Kevin Ginkel,https://www.baseball-almanac.com/players/player.php?p=ginkeke01,Kevin Ginkel,USA,1994-03-24,Southwestern College (2014-15) & University of Arizona,True
2023,Arizona Diamondbacks,1,Merrill Kelly,https://www.baseball-almanac.com/players/player.php?p=kellyme01,Merrill Kelly,USA,1988-10-14,Yavapai College (2008-2009) & Arizona State University,True
2023,Arizona Diamondbacks,1,Joe Mantiply,https://www.baseball-almanac.com/players/player.php?p=mantijo01,Joe Mantiply,USA,1991-03-01,Virginia Tech,True
2023,Arizona Diamondbacks,1,Kyle Nelson,https://www.baseball-almanac.com/players/player.php?p=nelsoky01,Kyle Nelson,USA,1996-07-08,"  University of California, Santa Barbara",True
2023,Arizona Diamondbacks,1,Ryne Nelson,https://www.baseball-almanac.com/players/player.php?p=nelsory01,Ryne Nelson,USA,1998-02-01,University of Oregon,True
2023,Arizona Diamondbacks,1,Brandon Pfaadt,https://www.baseball-almanac.com/players/player.php?p=pfaadbr01,Brandon Pfaadt,USA,1998-10-15,Bellarmine University (2018-20),True
2023,Arizona Diamondbacks,1,Andrew Saalfrank,https://www.baseball-almanac.com/players/player.php?p=saalfan01,Andrew Saalfrank,USA,1997-08-18,Indiana University,True
2023,Arizona Diamondbacks,1,Paul Sewald,https://www.baseball-almanac.com/players/player.php?p=sewalpa01,Paul Sewald,USA,1990-05-26,University of San Diego,True
2023,Arizona Diamondbacks,1,Ryan Thompson,https://www.baseball-almanac.com/players/player.php?p=thompry02,Ryan Thompson,USA,1992-06-26,Campbell University,True
2024,Los Angeles Dodgers,4,Anthony Banda,https://www.baseball-almanac.com/players/player.php?p=bandaan01,Anthony Banda,USA,1993-08-10,San Jacinto College,True
2024,Los Angeles Dodgers,4,Ryan Brasier,https://www.baseball-almanac.com/players/player.php?p=brasiry01,Ryan Brasier,USA,1987-08-26,Weatherford College,True
2024,Los Angeles Dodgers,4,Walker Buehler,https://www.baseball-almanac.com/players/player.php?p=buehlwa01,Walker Buehler,USA,1994-07-28,Vanderbilt University,True
2024,Los Angeles Dodgers,4,Ben Casparius,https://www.baseball-almanac.com/players/player.php?p=caspabe01,Ben Casparius,USA,1999-02-11,University of North Carolina & University of Connecticut,True
2024,Los Angeles Dodgers,4,Jack Flaherty,https://www.baseball-almanac.com/players/player.php?p=flaheja01,Jack Flaherty,USA,1995-10-15,None Attended,False
2024,Los Angeles Dodgers,4,Brusdar Graterol,https://www.baseball-almanac.com/players/player.php?p=gratebr01,Brusdar Graterol,Venezuela,1998-08-26,None Attended,False
2024,Los Angeles Dodgers,4,Brent Honeywell,https://www.baseball-almanac.com/players/player.php?p=honeybr01,Brent Honeywell,USA,1995-03-31,Walters State Community College,True
2024,Los Angeles Dodgers,4,Daniel Hudson,https://www.baseball-almanac.com/players/player.php?p=hudsoda01,Daniel Hudson,USA,1987-03-09,Old Dominion University,True
2024,Los Angeles Dodgers,4,Landon Knack,https://www.baseball-almanac.com/players/player.php?p=knackla01,Landon Knack,USA,1997-07-15,Walters State Community College & East Tennessee State University,True
2024,Los Angeles Dodgers,4,Michael Kopech,https://www.baseball-almanac.com/players/player.php?p=kopecmi01,Michael Kopech,USA,1996-04-30,None Attended,False
2024,Los Angeles Dodgers,4,Blake Treinen,https://www.baseball-almanac.com/players/player.php?p=treinbl01,Blake Treinen,USA,1988-06-30,South Dakota State University,True
2024,Los Angeles Dodgers,4,Alex Vesia,https://www.baseball-almanac.com/players/player.php?p=vesiaal01,Alex Vesia,USA,1996-04-11,Cal State East Bay (2018),True
2024,Los Angeles Dodgers,4,Yoshinobu Yamamoto,https://www.baseball-almanac.com/players/player.php?p=yamamyo01,Yoshinobu Yamamoto,Japan,1998-08-17,None Attended,False
